Gene_1	Gene_2
YPL145C	YNL238W
YPL145C	YOR283W
YPL145C	YPL026C
YPL145C	YPL086C
YPL145C	YPR069C
YPL145C	YPR173C
YPL149W	YER133W
YPL151C	YMR224C
YPL152W	YAL016W
YPL152W	YEL061C
YPL152W	YER016W
YPL152W	YIL153W
YPL152W	YIL153W
YPL152W	YIL153W
YPL152W	YIL153W
YPL152W	YPR141C
YPL153C	YAL021C
YPL153C	YBL019W
YPL153C	YBL023C
YPL153C	YBL023C
YPL153C	YBL081W
YPL153C	YBR136W
YPL153C	YBR231C
YPL153C	YCL061C
YPL153C	YCL061C
YPL153C	YDL017W
YPL153C	YDL017W
YPL153C	YDL017W
YPL153C	YDL017W
YPL153C	YDL101C
YPL153C	YDL102W
YPL153C	YDL102W
YPL153C	YDL147W
YPL153C	YDR052C
YPL153C	YDR052C
YPL153C	YDR359C
YPL153C	YDR432W
YPL153C	YDR495C
YPL153C	YEL018W
YPL153C	YGL014W
YPL153C	YGL044C
YPL153C	YGR180C
YPL153C	YGR252W
YPL153C	YHR118C
YPL153C	YHR118C
YPL153C	YHR166C
YPL153C	YIL150C
YPL153C	YIR008C
YPL153C	YJL115W
YPL153C	YJL124C
YPL153C	YJL194W
YPL153C	YJR006W
YPL153C	YKL113C
YPL153C	YKL114C
YPL153C	YKL114C
YPL153C	YLR148W
YPL153C	YLR240W
YPL153C	YLR418C
YPL153C	YML058W
YPL153C	YML112W
YPL153C	YMR156C
YPL153C	YMR231W
YPL153C	YNL107W
YPL153C	YNL215W
YPL153C	YNR052C
YPL153C	YOL012C
YPL153C	YOL115W
YPL153C	YOR060C
YPL153C	YOR080W
YPL153C	YOR080W
YPL153C	YOR144C
YPL153C	YPL002C
YPL153C	YPL022W
YPL153C	YPL024W
YPL153C	YPR120C
YPL153C	YPR120C
YPL153C	YPR120C
YPL155C	YAL026C
YPL155C	YEL003W
YPL155C	YEL003W
YPL155C	YEL061C
YPL155C	YEL061C
YPL155C	YEL061C
YPL155C	YER016W
YPL155C	YER016W
YPL155C	YER016W
YPL155C	YGR078C
YPL155C	YGR092W
YPL155C	YLR200W
YPL155C	YLR200W
YPL155C	YLR212C
YPL155C	YML094W
YPL155C	YML124C
YPL155C	YNL153C
YPL155C	YNL153C
YPL155C	YOR326W
YPL155C	YPL269W
YPL155C	YPL269W
YPL155C	YPL269W
YPL157W	YDR482C
YPL157W	YGR274C
YPL157W	YHR086W
YPL157W	YHR086W
YPL157W	YKL074C
YPL157W	YKL074C
YPL157W	YKL074C
YPL157W	YMR294W
YPL158C	YHL007C
YPL158C	YHR030C
YPL158C	YKL117W
YPL158C	YMR032W
YPL161C	YAL024C
YPL161C	YAL041W
YPL161C	YBR200W
YPL161C	YER111C
YPL161C	YER155C
YPL161C	YJL020C
YPL161C	YJL020C
YPL161C	YJL168C
YPL161C	YJL168C
YPL161C	YLR039C
YPL161C	YLR229C
YPL161C	YLR229C
YPL161C	YLR229C
YPL161C	YLR262C
YPL161C	YLR330W
YPL161C	YLR342W
YPL161C	YMR079W
YPL161C	YMR236W
YPL161C	YMR307W
YPL161C	YNL192W
YPL161C	YNL271C
YPL161C	YNL298W
YPL161C	YNL298W
YPL161C	YPL031C
YPL161C	YPL031C
YPL161C	YPL240C
YPL164C	YNL082W
YPL164C	YNL262W
YPL167C	YDR004W
YPL167C	YDR076W
YPL167C	YER095W
YPL167C	YGL087C
YPL167C	YGL163C
YPL167C	YLR032W
YPL167C	YLR376C
YPL167C	YLR447C
YPL167C	YML032C
YPL167C	YMR234W
YPL167C	YNL072W
YPL167C	YNL218W
YPL169C	YAR002W
YPL169C	YBR111W-A
YPL169C	YCR047C
YPL169C	YDR101C
YPL169C	YDR138W
YPL169C	YDR159W
YPL169C	YDR159W
YPL169C	YDR363W-A
YPL169C	YGL044C
YPL169C	YGL122C
YPL169C	YGR081C
YPL169C	YHR170W
YPL169C	YIL063C
YPL169C	YJR042W
YPL169C	YKL143W
YPL169C	YLR074C
YPL169C	YMR047C
YPL169C	YMR061W
YPL169C	YMR273C
YPL169C	YNL139C
YPL169C	YOL040C
YPL169C	YOL072W
YPL169C	YPL090C
YPL170W	YHR007C
YPL173W	YPR179C
YPL174C	YAL013W
YPL174C	YAL013W
YPL174C	YBL034C
YPL174C	YDR116C
YPL174C	YEL061C
YPL174C	YEL061C
YPL174C	YEL061C
YPL174C	YEL061C
YPL174C	YER016W
YPL174C	YER016W
YPL174C	YER016W
YPL174C	YGL124C
YPL174C	YGL216W
YPL174C	YGL216W
YPL174C	YGR078C
YPL174C	YGR078C
YPL174C	YJL179W
YPL174C	YLR200W
YPL174C	YLR200W
YPL174C	YML094W
YPL174C	YNL153C
YPL174C	YNL153C
YPL174C	YNL271C
YPL174C	YNL271C
YPL174C	YNL271C
YPL174C	YNL271C
YPL174C	YNL271C
YPL174C	YNL298W
YPL174C	YNL298W
YPL174C	YOR058C
YPL174C	YOR326W
YPL174C	YOR349W
YPL174C	YOR349W
YPL174C	YPL241C
YPL174C	YPL269W
YPL174C	YPL269W
YPL174C	YPR141C
YPL174C	YPR141C
YPL175W	YLR418C
YPL175W	YPL008W
YPL178W	YBR119W
YPL178W	YDL087C
YPL178W	YDR240C
YPL178W	YDR293C
YPL178W	YDR432W
YPL178W	YDR432W
YPL178W	YDR482C
YPL178W	YGR013W
YPL178W	YHR086W
YPL178W	YHR086W
YPL178W	YKL074C
YPL178W	YKL074C
YPL178W	YLR116W
YPL178W	YLR147C
YPL178W	YLR175W
YPL178W	YLR226W
YPL178W	YNL138W
YPL178W	YNL206C
YPL178W	YOL012C
YPL178W	YOR116C
YPL178W	YOR310C
YPL178W	YPL075W
YPL180W	YAL016W
YPL180W	YHR030C
YPL180W	YJR066W
YPL180W	YNL138W
YPL181W	YAL011W
YPL181W	YBR231C
YPL181W	YDR334W
YPL181W	YDR485C
YPL181W	YKR029C
YPL181W	YLR085C
YPL181W	YLR418C
YPL181W	YLR418C
YPL181W	YML047C
YPL181W	YOL012C
YPL181W	YOL012C
YPL183W-A	YKL117W
YPL188W	YAL024C
YPL188W	YEL041W
YPL188W	YER083C
YPL188W	YJR049C
YPL188W	YJR049C
YPL189W	YPL240C
YPL192C	YJL174W
YPL192C	YNL192W
YPL192C	YNL192W
YPL192C	YPL075W
YPL192C	YPR159W
YPL193W	YBL061C
YPL193W	YFR032C-A
YPL193W	YLR075W
YPL193W	YNR038W
YPL194W	YCL061C
YPL194W	YCL061C
YPL194W	YDL102W
YPL194W	YDR138W
YPL194W	YER177W
YPL194W	YGR180C
YPL194W	YHR118C
YPL194W	YIR008C
YPL194W	YJL090C
YPL194W	YJL194W
YPL194W	YJR043C
YPL194W	YJR104C
YPL194W	YKL113C
YPL194W	YKL113C
YPL194W	YKL113C
YPL194W	YKL113C
YPL194W	YKL113C
YPL194W	YKL113C
YPL194W	YMR038C
YPL194W	YMR078C
YPL194W	YMR078C
YPL194W	YNL273W
YPL194W	YNL273W
YPL194W	YNR072W
YPL194W	YOR144C
YPL194W	YPR024W
YPL195W	YGR274C
YPL195W	YLR262C
YPL195W	YPL240C
YPL196W	YLR262C
YPL198W	YGL076C
YPL198W	YGL076C
YPL201C	YPL240C
YPL202C	YGL071W
YPL202C	YPL240C
YPL203W	YIL038C
YPL203W	YJL164C
YPL203W	YJL164C
YPL203W	YJL164C
YPL203W	YKL166C
YPL203W	YKL166C
YPL203W	YOR027W
YPL209C	YBR156C
YPL209C	YCL016C
YPL209C	YDR289C
YPL209C	YDR318W
YPL209C	YEL061C
YPL209C	YEL061C
YPL209C	YER007W
YPL209C	YER016W
YPL209C	YER016W
YPL209C	YER082C
YPL209C	YGR113W
YPL209C	YGR113W
YPL209C	YGR274C
YPL209C	YHR191C
YPL209C	YLR200W
YPL209C	YMR198W
YPL209C	YOL076W
YPL209C	YOR026W
YPL209C	YOR026W
YPL209C	YOR322C
YPL209C	YPL253C
YPL209C	YPR046W
YPL209C	YPR120C
YPL210C	YGR274C
YPL211W	YEL055C
YPL211W	YER023W
YPL211W	YLR115W
YPL211W	YMR061W
YPL211W	YMR076C
YPL212C	YJL041W
YPL212C	YKL205W
YPL213W	YBR010W
YPL213W	YDR224C
YPL213W	YDR432W
YPL213W	YDR448W
YPL213W	YDR482C
YPL213W	YGL194C
YPL213W	YGR252W
YPL213W	YHR129C
YPL213W	YJL127C
YPL213W	YLR079W
YPL213W	YLR330W
YPL213W	YNL031C
YPL213W	YNL107W
YPL213W	YNL192W
YPL213W	YOR308C
YPL213W	YPL116W
YPL215W	YGR274C
YPL217C	YJL074C
YPL218W	YCR067C
YPL219W	YMR311C
YPL220W	YGL135W
YPL220W	YGL135W
YPL221W	YAL053W
YPL227C	YEL002C
YPL227C	YGL022W
YPL227C	YGL226C-A
YPL227C	YHR079C
YPL227C	YJL002C
YPL227C	YMR149W
YPL227C	YOR085W
YPL227C	YOR103C
YPL228W	YGL086W
YPL228W	YGR063C
YPL228W	YGR188C
YPL228W	YGR274C
YPL228W	YLR418C
YPL228W	YML010W
YPL228W	YMR224C
YPL232W	YDR126W
YPL233W	YGL086W
YPL233W	YJL074C
YPL233W	YMR190C
YPL233W	YMR224C
YPL233W	YOR144C
YPL234C	YBR234C
YPL234C	YBR234C
YPL234C	YEL027W
YPL234C	YER068W
YPL234C	YGR274C
YPL234C	YHR026W
YPL234C	YKL190W
YPL234C	YLR039C
YPL234C	YLR262C
YPL234C	YMR236W
YPL235W	YER148W
YPL235W	YGL086W
YPL235W	YOR144C
YPL239W	YMR236W
YPL239W	YNL178W
YPL240C	YAL013W
YPL240C	YAL023C
YPL240C	YAL024C
YPL240C	YBL006C
YPL240C	YBL007C
YPL240C	YBL025W
YPL240C	YBL058W
YPL240C	YBL103C
YPL240C	YBL107C
YPL240C	YBR019C
YPL240C	YBR030W
YPL240C	YBR036C
YPL240C	YBR037C
YPL240C	YBR047W
YPL240C	YBR108W
YPL240C	YBR111C
YPL240C	YBR126C
YPL240C	YBR171W
YPL240C	YBR173C
YPL240C	YBR200W
YPL240C	YBR217W
YPL240C	YBR221C
YPL240C	YBR245C
YPL240C	YBR280C
YPL240C	YCL009C
YPL240C	YCL056C
YPL240C	YCR009C
YPL240C	YCR028C
YPL240C	YCR044C
YPL240C	YCR053W
YPL240C	YCR089W
YPL240C	YCR090C
YPL240C	YDL067C
YPL240C	YDL077C
YPL240C	YDL083C
YPL240C	YDL100C
YPL240C	YDL184C
YPL240C	YDL191W
YPL240C	YDL192W
YPL240C	YDL198C
YPL240C	YDL206W
YPL240C	YDL223C
YPL240C	YDL225W
YPL240C	YDL243C
YPL240C	YDR017C
YPL240C	YDR126W
YPL240C	YDR137W
YPL240C	YDR150W
YPL240C	YDR207C
YPL240C	YDR261C
YPL240C	YDR276C
YPL240C	YDR310C
YPL240C	YDR328C
YPL240C	YDR358W
YPL240C	YDR392W
YPL240C	YDR393W
YPL240C	YDR443C
YPL240C	YDR462W
YPL240C	YDR477W
YPL240C	YDR484W
YPL240C	YDR512C
YPL240C	YEL003W
YPL240C	YEL048C
YPL240C	YEL053C
YPL240C	YEL060C
YPL240C	YEL061C
YPL240C	YEL062W
YPL240C	YEL064C
YPL240C	YEL065W
YPL240C	YEL066W
YPL240C	YER040W
YPL240C	YER044C
YPL240C	YER083C
YPL240C	YER116C
YPL240C	YER122C
YPL240C	YER139C
YPL240C	YER144C
YPL240C	YER149C
YPL240C	YER151C
YPL240C	YER155C
YPL240C	YER162C
YPL240C	YER178W
YPL240C	YER187W
YPL240C	YFL023W
YPL240C	YFL036W
YPL240C	YFL054C
YPL240C	YFR010W
YPL240C	YFR019W
YPL240C	YFR031C-A
YPL240C	YFR036W
YPL240C	YGL003C
YPL240C	YGL020C
YPL240C	YGL025C
YPL240C	YGL033W
YPL240C	YGL078C
YPL240C	YGL081W
YPL240C	YGL084C
YPL240C	YGL110C
YPL240C	YGL115W
YPL240C	YGL124C
YPL240C	YGL127C
YPL240C	YGL147C
YPL240C	YGL168W
YPL240C	YGL212W
YPL240C	YGL220W
YPL240C	YGL255W
YPL240C	YGR063C
YPL240C	YGR092W
YPL240C	YGR163W
YPL240C	YGR193C
YPL240C	YGR229C
YPL240C	YGR237C
YPL240C	YGR249W
YPL240C	YHR026W
YPL240C	YHR039C-A
YPL240C	YHR041C
YPL240C	YHR060W
YPL240C	YHR081W
YPL240C	YHR116W
YPL240C	YHR117W
YPL240C	YHR156C
YPL240C	YIL006W
YPL240C	YIL052C
YPL240C	YIL053W
YPL240C	YIL065C
YPL240C	YIL076W
YPL240C	YIL128W
YPL240C	YIL157C
YPL240C	YIL159W
YPL240C	YIL166C
YPL240C	YIL168W
YPL240C	YIL170W
YPL240C	YIR021W
YPL240C	YIR029W
YPL240C	YJL030W
YPL240C	YJL046W
YPL240C	YJL095W
YPL240C	YJL123C
YPL240C	YJL147C
YPL240C	YJL172W
YPL240C	YJL183W
YPL240C	YJL208C
YPL240C	YJR011C
YPL240C	YJR032W
YPL240C	YJR032W
YPL240C	YJR056C
YPL240C	YJR073C
YPL240C	YJR075W
YPL240C	YJR077C
YPL240C	YJR084W
YPL240C	YJR088C
YPL240C	YJR118C
YPL240C	YJR120W
YPL240C	YJR130C
YPL240C	YKL011C
YPL240C	YKL037W
YPL240C	YKL048C
YPL240C	YKL116C
YPL240C	YKL126W
YPL240C	YKL139W
YPL240C	YKL162C
YPL240C	YKL212W
YPL240C	YKR027W
YPL240C	YKR035W-A
YPL240C	YKR042W
YPL240C	YKR099W
YPL240C	YLL006W
YPL240C	YLR039C
YPL240C	YLR046C
YPL240C	YLR089C
YPL240C	YLR090W
YPL240C	YLR091W
YPL240C	YLR092W
YPL240C	YLR093C
YPL240C	YLR094C
YPL240C	YLR095C
YPL240C	YLR098C
YPL240C	YLR099C
YPL240C	YLR119W
YPL240C	YLR180W
YPL240C	YLR185W
YPL240C	YLR190W
YPL240C	YLR192C
YPL240C	YLR239C
YPL240C	YLR242C
YPL240C	YLR262C
YPL240C	YLR268W
YPL240C	YLR287C-A
YPL240C	YLR320W
YPL240C	YLR329W
YPL240C	YLR370C
YPL240C	YLR371W
YPL240C	YLR386W
YPL240C	YLR393W
YPL240C	YLR398C
YPL240C	YLR441C
YPL240C	YLR452C
YPL240C	YML001W
YPL240C	YML014W
YPL240C	YML071C
YPL240C	YML115C
YPL240C	YMR003W
YPL240C	YMR016C
YPL240C	YMR026C
YPL240C	YMR060C
YPL240C	YMR095C
YPL240C	YMR133W
YPL240C	YMR142C
YPL240C	YMR152W
YPL240C	YMR153W
YPL240C	YMR154C
YPL240C	YMR157C
YPL240C	YMR158C-A
YPL240C	YMR186W
YPL240C	YMR186W
YPL240C	YMR214W
YPL240C	YMR215W
YPL240C	YMR224C
YPL240C	YMR230W
YPL240C	YMR263W
YPL240C	YMR272C
YPL240C	YMR282C
YPL240C	YMR307W
YPL240C	YMR311C
YPL240C	YNL032W
YPL240C	YNL041C
YPL240C	YNL058C
YPL240C	YNL064C
YPL240C	YNL071W
YPL240C	YNL076W
YPL240C	YNL087W
YPL240C	YNL098C
YPL240C	YNL153C
YPL240C	YNL238W
YPL240C	YNL255C
YPL240C	YNL298W
YPL240C	YNL307C
YPL240C	YNL325C
YPL240C	YNR020C
YPL240C	YNR041C
YPL240C	YNR051C
YPL240C	YNR072W
YPL240C	YOL004W
YPL240C	YOL064C
YPL240C	YOL081W
YPL240C	YOL111C
YPL240C	YOL121C
YPL240C	YOL138C
YPL240C	YOR027W
YPL240C	YOR027W
YPL240C	YOR035C
YPL240C	YOR043W
YPL240C	YOR065W
YPL240C	YOR066W
YPL240C	YOR216C
YPL240C	YOR270C
YPL240C	YOR290C
YPL240C	YOR311C
YPL240C	YOR327C
YPL240C	YOR337W
YPL240C	YPL024W
YPL240C	YPL037C
YPL240C	YPL041C
YPL240C	YPL057C
YPL240C	YPL137C
YPL240C	YPL161C
YPL240C	YPL189W
YPL240C	YPL195W
YPL240C	YPL201C
YPL240C	YPL202C
YPL240C	YPR024W
YPL240C	YPR030W
YPL240C	YPR036W
YPL240C	YPR046W
YPL240C	YPR100W
YPL240C	YPR141C
YPL240C	YPR155C
YPL240C	YPR156C
YPL241C	YAL011W
YPL241C	YBL034C
YPL241C	YBR231C
YPL241C	YBR231C
YPL241C	YCL016C
YPL241C	YCL029C
YPL241C	YCL029C
YPL241C	YDR113C
YPL241C	YDR162C
YPL241C	YDR212W
YPL241C	YDR334W
YPL241C	YDR334W
YPL241C	YDR485C
YPL241C	YDR485C
YPL241C	YEL003W
YPL241C	YEL003W
YPL241C	YEL061C
YPL241C	YEL061C
YPL241C	YEL061C
YPL241C	YFL037W
YPL241C	YGL086W
YPL241C	YGL086W
YPL241C	YGR078C
YPL241C	YGR078C
YPL241C	YGR188C
YPL241C	YHR090C
YPL241C	YHR129C
YPL241C	YJL030W
YPL241C	YJL030W
YPL241C	YJL030W
YPL241C	YJL179W
YPL241C	YJR053W
YPL241C	YLR085C
YPL241C	YLR085C
YPL241C	YLR200W
YPL241C	YML041C
YPL241C	YML041C
YPL241C	YML085C
YPL241C	YML094W
YPL241C	YML124C
YPL241C	YML124C
YPL241C	YMR078C
YPL241C	YMR078C
YPL241C	YMR294W
YPL241C	YNL153C
YPL241C	YNL153C
YPL241C	YOR026W
YPL241C	YOR265W
YPL241C	YOR265W
YPL241C	YPL174C
YPL242C	YAR019C
YPL242C	YDL225W
YPL242C	YGR092W
YPL242C	YPR111W
YPL244C	YGL020C
YPL246C	YPL075W
YPL249C	YDR388W
YPL249C	YLR268W
YPL249C	YMR192W
YPL249C	YOR216C
YPL249C-A	YMR194W
YPL252C	YMR224C
YPL253C	YBL034C
YPL253C	YDR356W
YPL253C	YER016W
YPL253C	YGR078C
YPL253C	YMR078C
YPL253C	YNL153C
YPL253C	YOR026W
YPL253C	YPL031C
YPL253C	YPL031C
YPL253C	YPL209C
YPL254W	YBR289W
YPL254W	YDR359C
YPL254W	YEL018W
YPL254W	YFL024C
YPL254W	YGL058W
YPL254W	YGL116W
YPL254W	YGR002C
YPL254W	YGR104C
YPL254W	YHR090C
YPL254W	YJL081C
YPL254W	YJR082C
YPL254W	YLL002W
YPL254W	YLR055C
YPL254W	YLR153C
YPL254W	YLR399C
YPL254W	YMR236W
YPL254W	YNL107W
YPL254W	YNL136W
YPL254W	YNL330C
YPL254W	YOL004W
YPL254W	YOL051W
YPL254W	YOR244W
YPL254W	YPL016W
YPL254W	YPL031C
YPL254W	YPL031C
YPL254W	YPL031C
YPL254W	YPL086C
YPL254W	YPR023C
YPL255W	YGL086W
YPL255W	YGR188C
YPL255W	YLR418C
YPL255W	YMR190C
YPL255W	YNL107W
YPL256C	YAL021C
YPL256C	YAL040C
YPL256C	YAL040C
YPL256C	YBR110W
YPL256C	YDL047W
YPL256C	YDL225W
YPL256C	YDR335W
YPL256C	YDR507C
YPL256C	YGL190C
YPL256C	YHR030C
YPL256C	YHR107C
YPL256C	YJL157C
YPL256C	YKL048C
YPL256C	YKL092C
YPL256C	YKL113C
YPL256C	YKR048C
YPL256C	YMR052W
YPL256C	YMR199W
YPL256C	YMR199W
YPL256C	YMR199W
YPL256C	YMR199W
YPL256C	YMR199W
YPL256C	YMR199W
YPL256C	YMR199W
YPL256C	YNL192W
YPL256C	YNL192W
YPL256C	YNL298W
YPL256C	YNL298W
YPL256C	YNL298W
YPL256C	YPL031C
YPL256C	YPL075W
YPL259C	YKL117W
YPL262W	Q0045
YPL262W	YBL099W
YPL262W	YBR218C
YPL262W	YDL182W
YPL262W	YDR234W
YPL262W	YEL024W
YPL262W	YEL047C
YPL262W	YGL062W
YPL262W	YIL094C
YPL262W	YKL216W
YPL262W	YLR348C
YPL262W	YPL075W
YPL265W	YCL043C
YPL266W	YGL086W
YPL266W	YLR418C
YPL268W	YDR328C
YPL268W	YGR140W
YPL268W	YGR274C
YPL268W	YJL030W
YPL268W	YJR008W
YPL268W	YKL089W
YPL268W	YLR113W
YPL268W	YLR371W
YPL269W	YBL034C
YPL269W	YCL029C
YPL269W	YCL029C
YPL269W	YCL029C
YPL269W	YDR150W
YPL269W	YDR150W
YPL269W	YDR150W
YPL269W	YDR162C
YPL269W	YDR162C
YPL269W	YDR488C
YPL269W	YDR488C
YPL269W	YEL003W
YPL269W	YEL003W
YPL269W	YGR078C
YPL269W	YGR078C
YPL269W	YHR129C
YPL269W	YHR129C
YPL269W	YHR129C
YPL269W	YHR129C
YPL269W	YJR053W
YPL269W	YJR053W
YPL269W	YJR053W
YPL269W	YKR054C
YPL269W	YKR054C
YPL269W	YKR054C
YPL269W	YKR054C
YPL269W	YKR054C
YPL269W	YKR054C
YPL269W	YLL049W
YPL269W	YLL049W
YPL269W	YMR055C
YPL269W	YMR055C
YPL269W	YMR294W
YPL269W	YMR294W
YPL269W	YMR294W
YPL269W	YMR294W
YPL269W	YMR294W
YPL269W	YMR299C
YPL269W	YNL153C
YPL269W	YNL153C
YPL269W	YOR269W
YPL269W	YOR269W
YPL269W	YOR269W
YPL269W	YOR349W
YPL269W	YPL155C
YPL269W	YPL155C
YPL269W	YPL155C
YPL269W	YPL174C
YPL269W	YPL174C
YPL271W	YGL086W
YPL271W	YMR138W
YPL271W	YOR026W
YPL281C	YGR254W
YPL281C	YHR174W
YPL281C	YOR393W
YPR001W	YCR005C
YPR001W	YGR274C
YPR001W	YNR001C
YPR005C	YDR054C
YPR005C	YGR274C
YPR006C	YGR274C
YPR010C	YJL148W
YPR010C	YNL248C
YPR016C	YGL086W
YPR016C	YLR418C
YPR016C	YMR190C
YPR017C	YER008C
YPR017C	YFL005W
YPR017C	YFL005W
YPR017C	YGL233W
YPR017C	YGL233W
YPR017C	YGR009C
YPR017C	YLR262C
YPR017C	YNL272C
YPR017C	YNL272C
YPR017C	YPR055W
YPR017C	YPR055W
YPR018W	YBL008W
YPR018W	YBR136W
YPR018W	YDL116W
YPR018W	YJL115W
YPR018W	YKL113C
YPR018W	YNL098C
YPR018W	YNL206C
YPR018W	YNL250W
YPR018W	YPR135W
YPR019W	YBR060C
YPR019W	YDL017W
YPR019W	YDR052C
YPR019W	YGR109C
YPR019W	YLR274W
YPR019W	YLR274W
YPR019W	YNL261W
YPR019W	YPR120C
YPR020W	YMR294W
YPR023C	YBR245C
YPR023C	YDR356W
YPR023C	YHR041C
YPR023C	YLR371W
YPR023C	YPL254W
YPR024W	YBL030C
YPR024W	YBL030C
YPR024W	YER014W
YPR024W	YER017C
YPR024W	YGR132C
YPR024W	YKL053C-A
YPR024W	YLL009C
YPR024W	YMR066W
YPR024W	YMR150C
YPR024W	YMR302C
YPR024W	YNL192W
YPR024W	YPL015C
YPR024W	YPL194W
YPR024W	YPL240C
YPR025C	YDL108W
YPR025C	YDL125C
YPR025C	YDR460W
YPR025C	YGR274C
YPR028W	YAL009W
YPR028W	YER107C
YPR028W	YGL092W
YPR028W	YHR004C
YPR028W	YJL061W
YPR028W	YJR042W
YPR028W	YKL057C
YPR028W	YML103C
YPR028W	YMR047C
YPR028W	YMR129W
YPR029C	YJL099W
YPR029C	YOR244W
YPR030W	YLR342W
YPR030W	YPL240C
YPR031W	YGR274C
YPR033C	YLR418C
YPR034W	YGL233W
YPR035W	YGR274C
YPR036W	YBL023C
YPR036W	YCL016C
YPR036W	YER068W
YPR036W	YNL267W
YPR036W	YOR070C
YPR036W	YOR070C
YPR036W	YPL240C
YPR040W	YDR054C
YPR041W	YJL074C
YPR041W	YKR095W-A
YPR041W	YMR190C
YPR041W	YMR260C
YPR041W	YNL244C
YPR043W	YGR274C
YPR043W	YJR094W-A
YPR045C	YGR274C
YPR045C	YHR191C
YPR045C	YMR236W
YPR045C	YOR046C
YPR045C	YPL018W
YPR046W	YEL003W
YPR046W	YEL061C
YPR046W	YER016W
YPR046W	YER016W
YPR046W	YER016W
YPR046W	YGL086W
YPR046W	YGR140W
YPR046W	YGR188C
YPR046W	YJL030W
YPR046W	YJL030W
YPR046W	YKL089W
YPR046W	YLR200W
YPR046W	YNL153C
YPR046W	YOR026W
YPR046W	YPL209C
YPR046W	YPL240C
YPR046W	YPR135W
YPR046W	YPR141C
YPR048W	YDL102W
YPR048W	YDL102W
YPR048W	YKR071C
YPR049C	YKL117W
YPR051W	YLR039C
YPR051W	YLR262C
YPR052C	YAL021C
YPR052C	YER068W
YPR052C	YGL207W
YPR052C	YGL207W
YPR052C	YGR063C
YPR052C	YGR116W
YPR052C	YML010W
YPR052C	YML069W
YPR052C	YOR290C
YPR052C	YPL082C
YPR052C	YPR072W
YPR052C	YPR101W
YPR052C	YPR133C
YPR055W	YDR164C
YPR055W	YDR164C
YPR055W	YDR164C
YPR055W	YDR166C
YPR055W	YDR166C
YPR055W	YDR208W
YPR055W	YER008C
YPR055W	YER008C
YPR055W	YER136W
YPR055W	YFL005W
YPR055W	YFL005W
YPR055W	YFL005W
YPR055W	YFL005W
YPR055W	YFL038C
YPR055W	YGL233W
YPR055W	YGL233W
YPR055W	YGL233W
YPR055W	YGR009C
YPR055W	YGR009C
YPR055W	YHR030C
YPR055W	YIL068C
YPR055W	YIL068C
YPR055W	YIL068C
YPR055W	YIL068C
YPR055W	YJL085W
YPR055W	YLR166C
YPR055W	YLR166C
YPR055W	YLR229C
YPR055W	YLR229C
YPR055W	YNL267W
YPR055W	YNL272C
YPR055W	YNL272C
YPR055W	YNL272C
YPR055W	YNR049C
YPR055W	YOR326W
YPR055W	YOR326W
YPR055W	YOR326W
YPR055W	YPR017C
YPR055W	YPR017C
YPR056W	YLR418C
YPR057W	YDR293C
YPR057W	YDR482C
YPR057W	YGL178W
YPR057W	YKL173W
YPR057W	YOR308C
YPR060C	YGR043C
YPR060C	YJR090C
YPR060C	YLR354C
YPR060C	YNL206C
YPR060C	YNL241C
YPR069C	YMR079W
YPR069C	YPL145C
YPR070W	YDR005C
YPR070W	YDR448W
YPR070W	YEL003W
YPR070W	YGR002C
YPR070W	YHR129C
YPR070W	YMR236W
YPR072W	YAL021C
YPR072W	YAL021C
YPR072W	YAL021C
YPR072W	YBR089C-A
YPR072W	YCR093W
YPR072W	YER068W
YPR072W	YER068W
YPR072W	YGL020C
YPR072W	YGR252W
YPR072W	YGR274C
YPR072W	YIL038C
YPR072W	YJR052W
YPR072W	YNL330C
YPR072W	YNR052C
YPR072W	YNR052C
YPR072W	YNR052C
YPR072W	YOR001W
YPR072W	YPR052C
YPR074C	YBR117C
YPR074C	YBR117C
YPR074C	YGR256W
YPR074C	YHR183W
YPR074C	YJL121C
YPR074C	YNL241C
YPR080W	YBR118W
YPR082C	YGL086W
YPR082C	YLR418C
YPR082C	YMR190C
YPR084W	YLR039C
YPR084W	YLR262C
YPR084W	YLR418C
YPR085C	YJL074C
YPR085C	YMR190C
YPR086W	YDL029W
YPR086W	YDL140C
YPR086W	YER148W
YPR086W	YGL127C
YPR086W	YJR017C
YPR086W	YMR039C
YPR086W	YMR039C
YPR086W	YMR224C
YPR086W	YNL222W
YPR086W	YOR151C
YPR089W	YHR007C
YPR095C	YDR208W
YPR100W	YPL240C
YPR101W	YBR089C-A
YPR101W	YCL043C
YPR101W	YGL020C
YPR101W	YGR002C
YPR101W	YHR129C
YPR101W	YLL036C
YPR101W	YLL036C
YPR101W	YOL115W
YPR101W	YPR052C
YPR102C	YGR085C
YPR103W	YDR069C
YPR103W	YDR363W-A
YPR103W	YER095W
YPR103W	YLR418C
YPR103W	YOR157C
YPR104C	YGR274C
YPR104C	YMR224C
YPR105C	YNL271C
YPR106W	YBL105C
YPR106W	YMR061W
YPR108W	YJL074C
YPR108W	YMR190C
YPR108W-A	YGR274C
YPR110C	YBR080C
YPR110C	YGL086W
YPR110C	YGL233W
YPR110C	YLR229C
YPR110C	YMR190C
YPR111W	YGR092W
YPR111W	YGR092W
YPR111W	YGR092W
YPR111W	YGR092W
