abbreviation	name	equation	reversible	compartment	lowbnd	uppbnd	obj_coef	rule	subsystem
r_1557	YBR127C, YDL185W, YEL027W, YEL051W, YGR020C, YHR026W, YHR039C-A, YKL080W, YLR447C, YMR054W, YOR332W, YPL234C, YPR036W	(1) s_1588_b + (1) s_1677_b + (1) s_1779_b + (1) s_1789_b + (1) s_1890_b + (1) s_1957_b + (1) s_1960_b + (1) s_2101_b + (1) s_2231_b + (1) s_2264_b + (1) s_2435_b + (1) s_2476_b + (1) s_2499_b <==> (1) s_2570_b	reversible	NA	-1000	1000	0	((YBR127C) and (YDL185W) and (YEL027W) and (YEL051W) and (YGR020C) and (YHR026W) and (YHR039C-A) and (YKL080W) and (YLR447C) and (YMR054W) and (YOR332W) and (YPL234C) and (YPR036W))	
r_1558	YBR127C, YDL185W, YEL027W, YEL051W, YGR020C, YHR026W, YHR039C-A, YKL080W, YLR447C, YOR270C, YOR332W, YPL234C, YPR036W	(1) s_1588_b + (1) s_1677_b + (1) s_1779_b + (1) s_1789_b + (1) s_1890_b + (1) s_1957_b + (1) s_1960_b + (1) s_2101_b + (1) s_2231_b + (1) s_2435_b + (1) s_2476_b + (1) s_2499_b + (1) s_2428_b <==> (1) s_2571_b	reversible	NA	-1000	1000	0	((YBR127C) and (YDL185W) and (YEL027W) and (YEL051W) and (YGR020C) and (YHR026W) and (YHR039C-A) and (YKL080W) and (YLR447C) and (YOR270C) and (YOR332W) and (YPL234C) and (YPR036W))	
r_1559	YBR221C, YER178W, YFL018C, YGR193C, YNL071W	(1) s_1605_b + (1) s_1832_b + (1) s_1837_b + (1) s_1918_b + (1) s_2311_b <==> (1) s_2572_b	reversible	NA	-1000	1000	0	((YBR221C) and (YER178W) and (YFL018C) and (YGR193C) and (YNL071W))	
r_1560	YCL009C, YMR108W	(1) s_1620_b + (1) s_2272_b <==> (1) s_2573_b	reversible	NA	-1000	1000	0	((YCL009C) and (YMR108W))	
r_1561	YCL035C, YPL091W	(1) s_1624_b + (1) s_2456_b <==> (1) s_2574_b	reversible	NA	-1000	1000	0	((YCL035C) and (YPL091W))	
r_1562	YCR024C-A, YEL017C-A, YGL008C	(1) s_1636_b + (1) s_1776_b + (1) s_1855_b <==> (1) s_2576_b	reversible	NA	-1000	1000	0	((YCR024C-A) and (YEL017C-A) and (YGL008C))	
r_1563	YCR024C-A, YEL017C-A, YPL036W	(1) s_1636_b + (1) s_1776_b + (1) s_2448_b <==> (1) s_2577_b	reversible	NA	-1000	1000	0	((YCR024C-A) and (YEL017C-A) and (YPL036W))	
r_1564	YCR034W, YDL015C, YLR372W	(1) s_1639_b + (1) s_1650_b + (1) s_2223_b <==> (1) s_2578_b	reversible	NA	-1000	1000	0	((YCR034W) and (YDL015C) and (YLR372W))	
r_1565	YCR083W, YHR106W	(1) s_1646_b + (1) s_1978_b <==> (1) s_2579_b	reversible	NA	-1000	1000	0	((YCR083W) and (YHR106W))	
r_1566	YCR083W, YPL091W	(1) s_1646_b + (1) s_2456_b <==> (1) s_2580_b	reversible	NA	-1000	1000	0	((YCR083W) and (YPL091W))	
r_1567	YDL090C,  YKL019W	(1) s_1662_b + (1) s_2091_b <==> (1) s_2581_b	reversible	NA	-1000	1000	0	((YDL090C) and (YKL019W))	
r_1569	YDL174C, YEL039C	(1) s_1782_b + (1) s_1674_b <==> (1) s_2583_b	reversible	NA	-1000	1000	0	((YDL174C) and (YEL039C))	
r_1570	YDL174C, YJR048W	(1) s_2060_b + (1) s_1674_b <==> (1) s_2584_b	reversible	NA	-1000	1000	0	((YDL174C) and (YJR048W))	
r_1571	YDL178W, YEL039C	(1) s_1782_b + (1) s_1675_b <==> (1) s_2585_b	reversible	NA	-1000	1000	0	((YDL178W) and (YEL039C))	
r_1572	YDL178W, YJR048W	(1) s_2060_b + (1) s_1675_b <==> (1) s_2586_b	reversible	NA	-1000	1000	0	((YDL178W) and (YJR048W))	
r_1573	YDR098C, YPL091W	(1) s_2456_b + (1) s_1703_b <==> (1) s_2587_b	reversible	NA	-1000	1000	0	((YDR098C) and (YPL091W))	
r_1574	YDR148C, YFL018C, YIL125W	(1) s_1837_b + (1) s_1708_b + (1) s_2010_b <==> (1) s_2588_b	reversible	NA	-1000	1000	0	((YDR148C) and (YFL018C) and (YIL125W))	
r_1575	YDR178W, YJL045W, YKL141W, YLL041C	(1) s_1711_b + (1) s_2025_b + (1) s_2109_b + (1) s_2149_b <==> (1) s_2589_b	reversible	NA	-1000	1000	0	((YDR178W) and (YJL045W) and (YKL141W) and (YLL041C))	
r_1576	YDR178W, YKL141W, YKL148C, YLL041C	(1) s_1711_b + (1) s_2109_b + (1) s_2149_b + (1) s_2111_b <==> (1) s_2590_b	reversible	NA	-1000	1000	0	((YDR178W) and (YKL141W) and (YKL148C) and (YLL041C))	
r_1577	YDR204W, YGL119W, YGR255C, YLR201C, YML110C, YOL096C, YOR125C	(1) s_1713_b + (1) s_1867_b + (1) s_1933_b + (1) s_2194_b + (1) s_2250_b + (1) s_2378_b + (1) s_2402_b <==> (1) s_2591_b	reversible	NA	-1000	1000	0	((YDR204W) and (YGL119W) and (YGR255C) and (YLR201C) and (YML110C) and (YOL096C) and (YOR125C))	
r_1578	YDR331W, YDR434W, YHR188C, YLR088W, YLR459W	(1) s_1739_b + (1) s_1757_b + (1) s_1986_b + (1) s_2172_b + (1) s_2234_b <==> (1) s_2592_b	reversible	NA	-1000	1000	0	((YDR331W) and (YDR434W) and (YHR188C) and (YLR088W) and (YLR459W))	
r_1579	YDR353W, YGR209C	(1) s_1744_b + (1) s_1924_b <==> (1) s_2593_b	reversible	NA	-1000	1000	0	((YDR353W) and (YGR209C))	
r_1580	YDR353W, YLR043C	(1) s_1744_b + (1) s_2163_b <==> (1) s_2594_b	reversible	NA	-1000	1000	0	((YDR353W) and (YLR043C))	
r_1581	YDR376W, YER141W, YPL252C	(1) s_1747_b + (1) s_1827_b + (1) s_2479_b <==> (1) s_2595_b	reversible	NA	-1000	1000	0	((YDR376W) and (YER141W) and (YPL252C))	
r_1582	YDR400W, YLR017W, YLR209C	(1) s_1752_b + (1) s_2157_b + (1) s_2195_b <==> (1) s_2596_b	reversible	NA	-1000	1000	0	((YDR400W) and (YLR017W) and (YLR209C))	
r_1583	YDR402C, YHR042W	(1) s_1753_b + (1) s_1962_b <==> (1) s_2597_b	reversible	NA	-1000	1000	0	((YDR402C) and (YHR042W))	
r_1584	YDR453C, YGR209C	(1) s_1924_b + (1) s_1758_b <==> (1) s_2598_b	reversible	NA	-1000	1000	0	((YDR453C) and (YGR209C))	
r_1585	YDR453C, YLR043C	(1) s_2163_b + (1) s_1758_b <==> (1) s_2599_b	reversible	NA	-1000	1000	0	((YDR453C) and (YLR043C))	
r_1586	YDR513W, YPL091W	(1) s_2456_b + (1) s_1768_b <==> (1) s_2600_b	reversible	NA	-1000	1000	0	((YDR513W) and (YPL091W))	
r_1587	YEL038W, YMR009W	(1) s_1781_b + (1) s_2258_b <==> (1) s_2601_b	reversible	NA	-1000	1000	0	((YEL038W) and (YMR009W))	
r_1588	YEL039C, YEL071W	(1) s_1782_b + (1) s_1795_b <==> (1) s_2602_b	reversible	NA	-1000	1000	0	((YEL039C) and (YEL071W))	
r_1589	YEL039C, YKR066C	(1) s_1782_b + (1) s_2137_b <==> (1) s_2603_b	reversible	NA	-1000	1000	0	((YEL039C) and (YKR066C))	
r_1590	YEL039C, YML054C	(1) s_1782_b + (1) s_2241_b <==> (1) s_2604_b	reversible	NA	-1000	1000	0	((YEL039C) and (YML054C))	
r_1591	YEL071W, YJR048W	(1) s_2060_b + (1) s_1795_b <==> (1) s_2605_b	reversible	NA	-1000	1000	0	((YEL071W) and (YJR048W))	
r_1592	YER070W, YGR180C, YGR209C	(1) s_1924_b + (1) s_1817_b + (1) s_1913_b <==> (1) s_2606_b	reversible	NA	-1000	1000	0	((YER070W) and (YGR180C) and (YGR209C))	
r_1593	YER070W, YGR180C, YLR043C	(1) s_2163_b + (1) s_1817_b + (1) s_1913_b <==> (1) s_2607_b	reversible	NA	-1000	1000	0	((YER070W) and (YGR180C) and (YLR043C))	
r_1594	YER070W, YGR209C, YJL026W	(1) s_1924_b + (1) s_1817_b + (1) s_2024_b <==> (1) s_2608_b	reversible	NA	-1000	1000	0	((YER070W) and (YGR209C) and (YJL026W))	
r_1595	YER070W, YJL026W, YLR043C	(1) s_2163_b + (1) s_1817_b + (1) s_2024_b <==> (1) s_2609_b	reversible	NA	-1000	1000	0	((YER070W) and (YJL026W) and (YLR043C))	
r_1596	YER090W, YKL211C	(1) s_1822_b + (1) s_2124_b <==> (1) s_2610_b	reversible	NA	-1000	1000	0	((YER090W) and (YKL211C))	
r_1597	YER174C, YPL091W	(1) s_2456_b + (1) s_1830_b <==> (1) s_2612_b	reversible	NA	-1000	1000	0	((YER174C) and (YPL091W))	
r_1598	YFL022C, YLR060W	(1) s_1838_b + (1) s_2169_b <==> (1) s_2613_b	reversible	NA	-1000	1000	0	((YFL022C) and (YLR060W))	
r_1599	YFR015C, YJL137C	(1) s_1844_b + (1) s_2042_b <==> (1) s_2614_b	reversible	NA	-1000	1000	0	((YFR015C) and (YJL137C))	
r_1600	YFR015C, YKR058W	(1) s_1844_b + (1) s_2135_b <==> (1) s_2615_b	reversible	NA	-1000	1000	0	((YFR015C) and (YKR058W))	
r_1601	YGL155W, YKL019W	(1) s_2091_b + (1) s_1872_b <==> (1) s_2616_b	reversible	NA	-1000	1000	0	((YGL155W) and (YKL019W))	
r_1602	YGL205W, YIL160C, YKR009C	(1) s_1878_b + (1) s_2014_b + (1) s_2131_b <==> (1) s_2617_b	reversible	NA	-1000	1000	0	((YGL205W) and (YIL160C) and (YKR009C))	
r_1603	YGL205W, YIL160C, YKR009C, YLR284C	(1) s_1878_b + (1) s_2014_b + (1) s_2131_b + (1) s_2204_b <==> (1) s_2618_b	reversible	NA	-1000	1000	0	((YGL205W) and (YIL160C) and (YKR009C) and (YLR284C))	
r_1604	YGL205W, YIL160C, YKR009C, YLR284C, YNL202W	(1) s_1878_b + (1) s_2014_b + (1) s_2131_b + (1) s_2204_b + (1) s_2328_b <==> (1) s_2619_b	reversible	NA	-1000	1000	0	((YGL205W) and (YIL160C) and (YKR009C) and (YLR284C) and (YNL202W))	
r_1605	YGL205W, YIL160C, YKR009C, YLR284C, YNL202W, YOR180C	(1) s_1878_b + (1) s_2014_b + (1) s_2131_b + (1) s_2204_b + (1) s_2328_b + (1) s_2414_b <==> (1) s_2620_b	reversible	NA	-1000	1000	0	((YGL205W) and (YIL160C) and (YKR009C) and (YLR284C) and (YNL202W) and (YOR180C))	
r_1606	YGL205W, YIL160C, YKR009C, YNL202W, YOR180C	(1) s_1878_b + (1) s_2014_b + (1) s_2131_b + (1) s_2328_b + (1) s_2414_b <==> (1) s_2621_b	reversible	NA	-1000	1000	0	((YGL205W) and (YIL160C) and (YKR009C) and (YNL202W) and (YOR180C))	
r_1607	YGL205W, YIL160C, YKR009C, YOR180C	(1) s_1878_b + (1) s_2014_b + (1) s_2131_b + (1) s_2414_b <==> (1) s_2622_b	reversible	NA	-1000	1000	0	((YGL205W) and (YIL160C) and (YKR009C) and (YOR180C))	
r_1608	YGR037C, YKL182W, YNR016C, YPL231W	(1) s_1893_b + (1) s_2118_b + (1) s_2348_b + (1) s_2475_b <==> (1) s_2623_b	reversible	NA	-1000	1000	0	((YGR037C) and (YKL182W) and (YNR016C) and (YPL231W))	
r_1609	YGR175C, YHR042W	(1) s_1962_b + (1) s_1911_b <==> (1) s_2624_b	reversible	NA	-1000	1000	0	((YGR175C) and (YHR042W))	
r_1610	YGR175C, YIL043C, YNL111C	(1) s_1911_b + (1) s_1997_b + (1) s_2318_b <==> (1) s_2625_b	reversible	NA	-1000	1000	0	((YGR175C) and (YIL043C) and (YNL111C))	
r_1611	YGR175C, YKL150W, YNL111C	(1) s_1911_b + (1) s_2318_b + (1) s_2112_b <==> (1) s_2626_b	reversible	NA	-1000	1000	0	((YGR175C) and (YKL150W) and (YNL111C))	
r_1612	YGR180C, YGR209C, YIL066C	(1) s_1924_b + (1) s_1913_b + (1) s_2000_b <==> (1) s_2627_b	reversible	NA	-1000	1000	0	((YGR180C) and (YGR209C) and (YIL066C))	
r_1613	YGR180C, YIL066C, YLR043C	(1) s_2163_b + (1) s_1913_b + (1) s_2000_b <==> (1) s_2628_b	reversible	NA	-1000	1000	0	((YGR180C) and (YIL066C) and (YLR043C))	
r_1614	YGR209C, YIL010W	(1) s_1924_b + (1) s_1994_b <==> (1) s_2629_b	reversible	NA	-1000	1000	0	((YGR209C) and (YIL010W))	
r_1615	YGR209C, YIL066C, YJL026W	(1) s_1924_b + (1) s_2024_b + (1) s_2000_b <==> (1) s_2630_b	reversible	NA	-1000	1000	0	((YGR209C) and (YIL066C) and (YJL026W))	
r_1616	YGR209C, YLR109W	(1) s_1924_b + (1) s_2176_b <==> (1) s_2631_b	reversible	NA	-1000	1000	0	((YGR209C) and (YLR109W))	
r_1617	YGR209C, YPR167C	(1) s_1924_b + (1) s_2517_b <==> (1) s_2632_b	reversible	NA	-1000	1000	0	((YGR209C) and (YPR167C))	
r_1618	YGR240C, YMR205C	(1) s_1928_b + (1) s_2281_b <==> (1) s_2633_b	reversible	NA	-1000	1000	0	((YGR240C) and (YMR205C))	
r_1619	YGR244C, YOR142W	(1) s_1929_b + (1) s_2407_b <==> (1) s_2634_b	reversible	NA	-1000	1000	0	((YGR244C) and (YOR142W))	
r_1620	YHR005C myristoylation	(1) s_1950_b <==> (1) s_2635	reversible	NA	-1000	1000	0	(YHR005C)	
r_1621	YHR007C, YHR042W	(1) s_1962_b + (1) s_1951_b <==> (1) s_2637_b	reversible	NA	-1000	1000	0	((YHR007C) and (YHR042W))	
r_1622	YHR007C, YIL043C, YNL111C	(1) s_1997_b + (1) s_2318_b + (1) s_1951_b <==> (1) s_2638_b	reversible	NA	-1000	1000	0	((YHR007C) and (YIL043C) and (YNL111C))	
r_1623	YHR007C, YKL150W, YNL111C	(1) s_2318_b + (1) s_2112_b + (1) s_1951_b <==> (1) s_2639_b	reversible	NA	-1000	1000	0	((YHR007C) and (YKL150W) and (YNL111C))	
r_1624	YHR042W, YMR015C	(1) s_1962_b + (1) s_2261_b <==> (1) s_2640_b	reversible	NA	-1000	1000	0	((YHR042W) and (YMR015C))	
r_1625	YIL010W, YLR043C	(1) s_2163_b + (1) s_1994_b <==> (1) s_2641_b	reversible	NA	-1000	1000	0	((YIL010W) and (YLR043C))	
r_1626	YIL043C, YMR015C, YNL111C	(1) s_1997_b + (1) s_2318_b + (1) s_2261_b <==> (1) s_2642_b	reversible	NA	-1000	1000	0	((YIL043C) and (YMR015C) and (YNL111C))	
r_1627	YIL066C, YJL026W, YLR043C	(1) s_2163_b + (1) s_2024_b + (1) s_2000_b <==> (1) s_2643_b	reversible	NA	-1000	1000	0	((YIL066C) and (YJL026W) and (YLR043C))	
r_1628	YJL137C, YLR258W	(1) s_2042_b + (1) s_2202_b <==> (1) s_2644_b	reversible	NA	-1000	1000	0	((YJL137C) and (YLR258W))	
r_1629	YJR013W, YCL052C	(1) s_1628_b + (1) s_2056_b <==> (1) s_2645_b	reversible	NA	-1000	1000	0	((YCL052C) and (YJR013W))	
r_1630	YJR048W, YKR066C	(1) s_2060_b + (1) s_2137_b <==> (1) s_2646_b	reversible	NA	-1000	1000	0	((YJR048W) and (YKR066C))	
r_1631	YJR048W, YML054C	(1) s_2060_b + (1) s_2241_b <==> (1) s_2647_b	reversible	NA	-1000	1000	0	((YJR048W) and (YML054C))	
r_1632	YJR109C, YOR303W	(1) s_2072_b + (1) s_2431_b <==> (1) s_2648_b	reversible	NA	-1000	1000	0	((YJR109C) and (YOR303W))	
r_1633	YKL150W, YMR015C, YNL111C	(1) s_2318_b + (1) s_2112_b + (1) s_2261_b <==> (1) s_2649_b	reversible	NA	-1000	1000	0	((YKL150W) and (YMR015C) and (YNL111C))	
r_1634	YKL182W, YPL231W	(1) s_2118_b + (1) s_2475_b <==> (1) s_2650_b	reversible	NA	-1000	1000	0	((YKL182W) and (YPL231W))	
r_1635	YKL188C, YPL147W	(1) s_2120_b + (1) s_2466_b <==> (1) s_2651_b	reversible	NA	-1000	1000	0	((YKL188C) and (YPL147W))	
r_1636	YKR058W, YLR258W	(1) s_2135_b + (1) s_2202_b <==> (1) s_2652_b	reversible	NA	-1000	1000	0	((YKR058W) and (YLR258W))	
r_1637	YLR043C, YLR109W	(1) s_2163_b + (1) s_2176_b <==> (1) s_2653_b	reversible	NA	-1000	1000	0	((YLR043C) and (YLR109W))	
r_1638	YLR043C, YPR167C	(1) s_2163_b + (1) s_2517_b <==> (1) s_2654_b	reversible	NA	-1000	1000	0	((YLR043C) and (YPR167C))	
r_1639	YLR246W, YOL110W	(1) s_2201_b + (1) s_2381_b <==> (1) s_2655_b	reversible	NA	-1000	1000	0	((YLR246W) and (YOL110W))	
r_1640	YLR246W, YOL110W	(1) s_1824_b + (1) s_2027_b + (1) s_2123_b + (1) s_2267_b + (1) s_2304_b + (1) s_2376_b <==> (1) s_2611_b	reversible	NA	-1000	1000	0	((YER093C) and (YJL058C) and (YKL203C) and (YMR068W) and (YNL006W) and (YOL078W))	
r_1641	YNL037C, YOR136W	(1) s_2306_b + (1) s_2406_b <==> (1) s_2656_b	reversible	NA	-1000	1000	0	((YNL037C) and (YOR136W))	
r_1642	YPL059W, YPL091W	(1) s_2456_b + (1) s_2451_b <==> (1) s_2657_b	reversible	NA	-1000	1000	0	((YPL059W) and (YPL091W))	
r_1643	isa acyl-CoA	(1) s_0043 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1644	isa acyl-CoA	(1) s_0049 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1645	isa acyl-CoA	(1) s_0046 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1646	isa acyl-CoA	(1) s_0052 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1647	isa acyl-CoA	(1) s_0234 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1648	isa acyl-CoA	(1) s_0055 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1649	isa acyl-CoA	(1) s_0243 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1650	isa acyl-CoA	(1) s_0251 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1651	isa acyl-CoA	(1) s_0247 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1652	isa acyl-CoA	(1) s_0257 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1653	isa acyl-CoA	(1) s_0254 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1654	isa acyl-CoA	(1) s_0261 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1655	isa acyl-CoA	(1) s_0294 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1656	isa acyl-CoA	(1) s_0374 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1657	isa acyl-CoA	(1) s_0380 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1658	isa acyl-CoA	(1) s_0582 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1659	isa acyl-CoA	(1) s_0202 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1660	isa acyl-CoA	(1) s_0977 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1661	isa acyl-CoA	(1) s_0778 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1662	isa acyl-CoA	(1) s_0225 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1663	isa acyl-CoA	(1) s_0854 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1664	isa acyl-CoA	(1) s_1005 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1665	isa acyl-CoA	(1) s_1147 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1666	isa acyl-CoA	(1) s_1140 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1667	isa acyl-CoA	(1) s_0282 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1668	isa acyl-CoA	(1) s_1187 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1669	isa acyl-CoA	(1) s_1249 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1670	isa acyl-CoA	(1) s_1261 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1671	isa acyl-CoA	(1) s_1334 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1672	isa acyl-CoA	(1) s_1342 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1673	isa acyl-CoA	(1) s_1355 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1674	isa acyl-CoA	(1) s_1044 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1675	isa acyl-CoA	(1) s_1383 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1676	isa acyl-CoA	(1) s_1386 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1677	isa acyl-CoA	(1) s_1389 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1678	isa acyl-CoA	(1) s_0782 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1679	isa acyl-CoA	(1) s_1392 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1680	isa acyl-CoA	(1) s_1395 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1719	isa acyl-CoA	(1) s_1184 <==> (1) s_0386	reversible	NA	0	1000	0		
r_1721	isa dolichol	(1) s_1359 <==> (1) s_0613	reversible	NA	0	1000	0		
r_1722	isa dolichol	(1) s_1195 <==> (1) s_0613	reversible	NA	0	1000	0		
r_1723	isa dolichol	(1) s_0793 <==> (1) s_0613	reversible	NA	0	1000	0		
r_1724	isa dolichol	(1) s_0776 <==> (1) s_0613	reversible	NA	0	1000	0		
r_1725	isa dolichol	(1) s_1131 <==> (1) s_0613	reversible	NA	0	1000	0		
r_1726	isa dolichol	(1) s_1113 <==> (1) s_0613	reversible	NA	0	1000	0		
r_1727	isa dolichol	(1) s_0810 <==> (1) s_0613	reversible	NA	0	1000	0		
r_1728	isa dolichol	(1) s_0775 <==> (1) s_0613	reversible	NA	0	1000	0		
r_1729	isa dolichol	(1) s_0611 <==> (1) s_0613	reversible	NA	0	1000	0		
r_1730	isa ergosterol ester	(1) s_0645 <==> (1) s_0641	reversible	NA	0	1000	0		
r_1731	isa ergosterol ester	(1) s_0646 <==> (1) s_0641	reversible	NA	0	1000	0		
r_1732	isa fatty acid	(1) s_0058 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1733	isa fatty acid	(1) s_0700 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1734	isa fatty acid	(1) s_0358 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1735	isa fatty acid	(1) s_0695 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1736	isa fatty acid	(1) s_0574 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1737	isa fatty acid	(1) s_0968 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1738	isa fatty acid	(1) s_1170 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1739	isa fatty acid	(1) s_1177 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1740	isa fatty acid	(1) s_0788 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1741	isa fatty acid	(1) s_0994 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1742	isa fatty acid	(1) s_1132 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1743	isa fatty acid	(1) s_0987 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1744	isa fatty acid	(1) s_1028 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1745	isa fatty acid	(1) s_1035 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1774	isa fatty acid	(1) s_0061_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1775	isa fatty acid	(1) s_0703_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1776	isa fatty acid	(1) s_0361_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1777	isa fatty acid	(1) s_0697_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1778	isa fatty acid	(1) s_0577_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1779	isa fatty acid	(1) s_0971_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1780	isa fatty acid	(1) s_1173_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1781	isa fatty acid	(1) s_1180_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1782	isa fatty acid	(1) s_0790_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1783	isa fatty acid	(1) s_0997_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1784	isa fatty acid	(1) s_1135_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1785	isa fatty acid	(1) s_0990_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1786	isa fatty acid	(1) s_1031_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1787	isa fatty acid	(1) s_1038_b <==> (1) s_0666	reversible	NA	0	1000	0		
r_1802	isa fatty acid	(1) s_1307 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1803	isa fatty acid	(1) s_0493 <==> (1) s_0663	reversible	NA	0	1000	0		
r_1804	isa fecosterol ester	(1) s_0677 <==> (1) s_0674	reversible	NA	0	1000	0		
r_1805	isa fecosterol ester	(1) s_0678 <==> (1) s_0674	reversible	NA	0	1000	0		
r_1806	isa phosphatidylcholine	(1) s_0076 <==> (1) s_1228	reversible	NA	0	1000	0		
r_1807	isa short-chain fatty acid	(1) s_0574 <==> (1) s_1307	reversible	NA	0	1000	0		
r_1808	isa short-chain fatty acid	(1) s_1132 <==> (1) s_1307	reversible	NA	0	1000	0		
r_1809	isa zymosterol ester	(1) s_1459 <==> (1) s_1452	reversible	NA	0	1000	0		
r_1810	isa zymosterol ester	(1) s_1460 <==> (1) s_1452	reversible	NA	0	1000	0		
r_1811	2',3'-cyclic AMP production	(1) s_0133 <==>  	reversible	NA	-1000	0	0		
r_1812	biomass production	(1.1358) s_0001 + (0.51852) s_0743 + (1) s_0446 + (0.268) s_0899 + (0.051) s_0434 + (0.050027) s_0933 + (0.003587) s_0564 + (0.051) s_0752 + (0.05) s_0511 + (0.35734) s_0863 + (0.268) s_0907 + (0.002432) s_0569 + (0.002432) s_0593 + (0.003587) s_0619 + (0.067) s_1417 + (0.32518) s_0740 + (0.17152) s_0881 + (0.023371) s_0416 + (0.13579) s_0873 + (0.17152) s_0877 + (0.25371) s_0943 + (0.04288) s_0889 + (0.82099) s_1011 + (0.075041) s_0911 + (0.17152) s_0920 + (0.19653) s_0949 + (0.028) s_0952 + (0.096481) s_0955 + (0.25014) s_0925 + (0.23942) s_0929 + (0.11435) s_0936 + (0.12864) s_0939 + (9e-04) s_1283 + (0.02) s_1347 + (0.25728) s_0960 + (1) s_1000 <==> (1) s_0400 + (1) s_1207 + (1) s_0463	reversible	NA	0	1000	0		
r_1813	glycosylation	(1) s_2537 <==>  	reversible	NA	0	1000	0		
r_1814	growth	(1) s_0463 <==> (1) s_0464_b	reversible	NA	0	1000	1		
r_1815	IPC to biomass	(1) s_0830 <==>  	reversible	NA	-1000	0	0		
r_1816	lipid production	(0.005603) s_0635 + (0.000114) s_0669 + (0.000125) s_0632 + (0.000697) s_1233 + (0.002884) s_1228 + (0.000781) s_1399 + (0.000417) s_0824 + (0.000206) s_0663 + (0.001531) s_0090 + (0.000373) s_1219 + (0.000812) s_0641 + (5.6e-05) s_0124 + (9.6e-05) s_0627 + (3.2e-05) s_0963 + (1.5e-05) s_1447 <==> (1) s_1000	reversible	NA	0	1000	0		
r_1817	membrane anchor	(1) s_2636 <==>  	reversible	NA	0	1000	0		
r_1818	membrane anchor	(1) s_2533 <==>  	reversible	NA	0	1000	0		
